,Species - Latin Name,Common Name,Address,Comments,Planting Season,Planting Year,Tree Care-taker,Nursery,Replacement tree,City,,,
852,Syringa reticulata 'Ivory Silk',Ivory Silk tree lilac,31 Fulton St,,Spring,2010,Resident,Cerbo's Nursery,,Newark,,,
853,zelkova serrata 'Musashino',Musashino Zelkova,37 Fulton St,,Spring,2010,Resident,Cerbo's Nursery,,Newark,,,
854,Syringa reticulata 'Ivory Silk',Ivory Silk tree lilac,43 Fulton St,,Spring,2010,Resident,Cerbo's Nursery,,Newark,,,
855,zelkova serrata 'Musashino',Musashino Zelkova,24 Fulton St,,Spring,2010,Resident,Cerbo's Nursery,,Newark,,,
856,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
857,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
858,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
859,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
860,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
861,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
862,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
863,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
864,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
865,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
866,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
867,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
868,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
869,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
870,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
871,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
872,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
873,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
874,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
875,Prunus maackii,Amur Cherry,30 Ann St,,Spring,2010,Ann Street School,Cerbo's Nursery,,Newark,,,
876,Prunus cerasifera 'Thundercloud',Thundercloud Plum,53 University Ave,,Spring,2010,Mary Jo Madden,Cerbo's Nursery,,Newark,,,
877,Acer campestre,Hedge Maple,53 University Ave,,Spring,2010,Mary Jo Madden,Cerbo's Nursery,,Newark,,,
878,Prunus cerasifera 'Thundercloud',Thundercloud Plum,94 Orange St,University Ave side,Spring,2010,Unity Beef,Cerbo's Nursery,,Newark,,,
879,Acer campestre,Hedge Maple,94 Orange St,University Ave side,Spring,2010,Unity Beef,Cerbo's Nursery,,Newark,,,
880,Prunus cerasifera 'Thundercloud',Thundercloud Plum,94 Orange St,University Ave side,Spring,2010,Unity Beef,Cerbo's Nursery,,Newark,,,
881,Acer campestre,Hedge Maple,94 Orange St,University Ave side,Spring,2010,Unity Beef,Cerbo's Nursery,,Newark,,,
882,zelkova serrata Green Vase,Green Vase Zelkova,University Ave,by old fire house before James,Spring,2010,Rutgers University Physical Plant,Cerbo's Nursery,,Newark,,,
883,Syringa reticulata 'Ivory Silk',Ivory Silk tree lilac,University Ave,by old fire house before James,Spring,2010,Rutgers University Physical Plant,Cerbo's Nursery,,Newark,,,
884,Acer saccharum 'Commemoration',Sugar Maple,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
885,Acer saccharum 'Commemoration',Sugar Maple,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
886,Acer saccharum 'Commemoration',Sugar Maple,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
887,Cercis canadensis,Redbud,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
888,Cercis canadensis,Redbud,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
889,Cercis canadensis,Redbud,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
890,Cercis canadensis,Redbud,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
891,Cercis canadensis,Redbud,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
892,Cercis canadensis,Redbud,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
893,Cercis canadensis,Redbud,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
894,Cercis canadensis,Redbud,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
895,cornus kousa,Pink flowering dogwood,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
896,cornus kousa,Pink flowering dogwood,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
897,cornus kousa,Pink flowering dogwood,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
898,cornus kousa,Pink flowering dogwood,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
899,Crataegus viridis 'Winter King',Winter King Hawthorne,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
900,Crataegus viridis 'Winter King',Winter King Hawthorne,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
901,Prunus sargentii,Sargent Cherry,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
902,prunus sargentii,Sargent Cherry,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
903,prunus sargentii,Sargent Cherry,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
904,prunus sargentii,Sargent Cherry,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
905,prunus sargentii,Sargent Cherry,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
906,prunus sargentii,Sargent Cherry,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
907,prunus sargentii,Sargent Cherry,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
908,prunus sargentii,Sargent Cherry,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
909,prunus sargentii,Sargent Cherry,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
910,prunus sargentii,Sargent Cherry,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
911,Syringa reticulata 'Ivory Silk',Ivory Silk tree lilac,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
912,Syringa reticulata 'Ivory Silk',Ivory Silk tree lilac,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
913,Syringa reticulata 'Ivory Silk',Ivory Silk tree lilac,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
914,Syringa reticulata 'Ivory Silk',Ivory Silk tree lilac,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
915,Syringa reticulata 'Ivory Silk',Ivory Silk tree lilac,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
916,zelkova serrata Green Vase,Green Vase Zelkova,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
917,zelkova serrata Green Vase,Green Vase Zelkova,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
918,zelkova serrata Green Vase,Green Vase Zelkova,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
919,zelkova serrata Green Vase,Green Vase Zelkova,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
920,zelkova serrata Green Vase,Green Vase Zelkova,108 Spruce Street,inside fence all along grounds,Spring,2010,High Park Gardens Cooperative,Fernbrook Farms,,Newark,,,
921,,,247 S. 8th Street,Arbor Day 2010 Evan Dilluvio has tree species list,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
922,,,241 S. 8th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
923,,,237 S. 8th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
924,,,235 S. 8th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
925,,,352-358 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
926,,,352-358 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
927,,,352-358 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
928,,,352-358 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
929,,,357 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
930,,,357 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
931,,,224 S. 8th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
932,,,222 S. 8th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
933,,,216 S. 8th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
934,,,196-198 S. 8th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
935,,,188 S. 8th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
936,,,359 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
937,,,359 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
938,,,359 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
939,,,359 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
940,,,359 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
941,,,359 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
942,,,359 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
943,,,359 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
944,,,359 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
945,,,359 13th Ave,S. 8th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
946,,,196 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
947,,,196 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
948,,,204 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
949,,,208 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
950,,,199-201 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
951,,,199-201 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
952,,,205 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
953,,,207 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
954,,,209 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
955,,,214 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
956,,,218 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
957,,,220 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
958,,,224 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
959,,,211-213 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
960,,,211-213 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
961,,,219-221 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
962,,,225 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
963,,,234 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
964,,,270 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
965,,,270 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
966,,,12th Ave,vacant lot next to 270 12th Ave,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
967,,,243 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
968,,,241 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
969,,,239 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
970,,,269 12th Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
971,,,267 S. 11th Street,12th Ave side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
972,,,267 S. 11th Street,12th Ave side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
973,,,267 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
974,,,270 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
975,,,241 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
976,,,406 13th Ave,S. 11th street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
977,,,311 S. 10th Street,S. 11th street side; back of JFK school,Spring,2010,JFK School,Tuckahoe Nursery,,Newark,,,
978,,,311 S. 10th Street,S. 11th street side; back of JFK school,Spring,2010,JFK School,Tuckahoe Nursery,,Newark,,,
979,,,311 S. 10th Street,S. 11th street side; back of JFK school,Spring,2010,JFK School,Tuckahoe Nursery,,Newark,,,
980,,,311 S. 10th Street,S. 11th street side; back of JFK school,Spring,2010,JFK School,Tuckahoe Nursery,,Newark,,,
981,,,311 S. 10th Street,S. 11th street side; back of JFK school,Spring,2010,JFK School,Tuckahoe Nursery,,Newark,,,
982,,,311 S. 10th Street,S. 11th street side; back of JFK school,Spring,2010,JFK School,Tuckahoe Nursery,,Newark,,,
983,,,366 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
984,,,386 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
985,,,388 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
986,,,879 S. Orange Ave,S. 11th street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
987,,,879 S. Orange Ave,S. 11th Street side,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
988,,,S. 11th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
989,,,337 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
990,,,S. 11th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
991,,,355 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
992,,,S. 11th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
993,,,363 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
994,,,363 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
995,,,371 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
996,,,373 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
997,,,375 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
998,,,S. 11th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
999,,,S. 11th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1000,,,383-387 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1001,,,383-387 S. 11th Street,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1002,,,377 S. Orange Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1003,,,375 S. Orange Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1004,,,373 S. Orange Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1005,,,369 S. Orange Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1006,,,367 S. Orange Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1007,,,357 S. Orange Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1008,,,353 S. Orange Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1009,,,353 S. Orange Ave,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1010,,,337 S. Orange Ave,,Spring,2010,St. Antoninus Church,Tuckahoe Nursery,,Newark,,,
1011,,,337 S. Orange Ave,,Spring,2010,St. Antoninus Church,Tuckahoe Nursery,,Newark,,,
1012,,,337 S. Orange Ave,,Spring,2010,St. Antoninus Church,Tuckahoe Nursery,,Newark,,,
1013,,,337 S. Orange Ave,S. 9th St side,Spring,2010,St. Antoninus Church,Tuckahoe Nursery,,Newark,,,
1014,,,337 S. Orange Ave,S. 9th St side,Spring,2010,St. Antoninus Church,Tuckahoe Nursery,,Newark,,,
1015,,,337 S. Orange Ave,S. 9th St side,Spring,2010,St. Antoninus Church,Tuckahoe Nursery,,Newark,,,
1016,,,S. 9th Street,Marion P. Thomas Charter School,Spring,2010,Marion P Thomas Charter School,Tuckahoe Nursery,,Newark,,,
1017,,,S. 9th Street,Marion P. Thomas Charter School,Spring,2010,Marion P Thomas Charter School,Tuckahoe Nursery,,Newark,,,
1018,,,S. 9th Street,Marion P. Thomas Charter School,Spring,2010,Marion P Thomas Charter School,Tuckahoe Nursery,,Newark,,,
1019,,,S. 9th Street,Marion P. Thomas Charter School,Spring,2010,Marion P Thomas Charter School,Tuckahoe Nursery,,Newark,,,
1020,,,S. 9th Street,Marion P. Thomas Charter School,Spring,2010,Marion P Thomas Charter School,Tuckahoe Nursery,,Newark,,,
1021,,,S. 9th Street,Marion P. Thomas Charter School,Spring,2010,Marion P Thomas Charter School,Tuckahoe Nursery,,Newark,,,
1022,,,S. 9th Street,Marion P. Thomas Charter School,Spring,2010,Marion P Thomas Charter School,Tuckahoe Nursery,,Newark,,,
1023,,,S. 9th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1024,,,300 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1025,,,298 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1026,,,296 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1027,,,S. 9th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1028,,,S. 9th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1029,,,S. 9th Street,home next to vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1030,,,272 S. 9th St,lot next door,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1031,,,272 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1032,,,270 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1033,,,S. 9th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1034,,,S. 9th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1035,,,317 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1036,,,313 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1037,,,309 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1038,,,305 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1039,,,301 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1040,,,297 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1041,,,295 S. 9th St,,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1042,,,S. 9th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1043,,,S. 9th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
1044,,,S. 9th Street,vacant lot,Spring,2010,Resident,Tuckahoe Nursery,,Newark,,,
